request_row_id,request_hash,profile_sim_id,analysis_weight,policy_horizon_months,simulation_month,scenario_id,embedding_row,in_N50,in_N100
049E715045B3C0B07E5CE8F76A1772D0C7792822F4B8543336667043ACCD64C2,A9C1DCA1E477F92CE036B920A161C9F68CF868D4A29F08A75B224F8B68B3E3B2,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,6,2022-02,P_ABC,13,False,False
C2C565EF6B6099149CEBC810ADF266D601FE56276711EC34CFD492B6B3D7FB2F,3748F2610CBA3B70BD91EFFBB2F74769229472B52816CF7711AE3709B19CD9BD,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,12,2022-08,P0,14,False,False
1B533AD9222627EC79E1F2710C7C017588A3591E94BBD4220797869D8682AB01,95F55E737EC4F5F6B1CEF500B3895B0F75029740597BBFB35CC4F106C8AB9D11,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,12,2022-08,P_ABC,15,False,False
2F9FBC35230CB4243E7B7166560B81D6B84698E1100C2EB0688003EA2A5BF928,3748F2610CBA3B70BD91EFFBB2F74769229472B52816CF7711AE3709B19CD9BD,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,24,2023-08,P0,16,False,False
489376D4399106DEFD00AC17C03116D83F433CD6C7EBEE4827121FA4FB5B05EE,935B8736A78A5EB70E9EC96D74516E01ACC9F16FECC0F23BFCB3FDBCDEE15E63,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,24,2023-08,P_ABC,17,False,False
CFA21972D772E6A3B6AA908A1285C2E9C178DBC770CEA945509639239F7446EE,3748F2610CBA3B70BD91EFFBB2F74769229472B52816CF7711AE3709B19CD9BD,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,36,2024-08,P0,18,False,False
72BAEBE25D3A1EA02832D27593AACDB15FF3995570293F3C579FA580EAF6A3D6,3A7DF39328B9F90F0B27581F96B942C1060AE7C60F62F2AFD02B70805B79BA42,006b034bdf319bcecf9bf1244bdd4058702b2d31eb4c4d08341783bbbc8ad69c,8.146790438029551,36,2024-08,P_ABC,19,False,False
59928CECA457B34748E950199876064896BCB68219847C5BDD67188FA4346B46,4A0D40A1441857E0693460BC7B20D17B6CEF47C7923A9C8338A9BDACFDC86BC6,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,0,2021-08,P0,20,False,False
67496FA08364CF3914322C6EABE2B28939AA4A7C5D26AD5FDB1F3CC2B4C8D3B0,C0674F2D995C13E0F6B636A570E8AF8C7A10F3005E12B2A2A84CDCF76DCF9570,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,0,2021-08,P_ABC,21,False,False
95B977AE45A0C4444D65776DFA9148F74BB179E6C1F3BB814A879AA8B52C17D9,A6017F804C5A3A05E695B57228A88520C733075AD37893B09165B6209B1B78F5,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,6,2022-02,P0,22,False,False
74C29081E9596BBF3A9DEF28E145752D4B6AC9B1D462C2DDC2945ADA0B790B4E,AB38BCDC6FDFFF94CC51018A7BB0719A06CAA99EE98A125B6918B8534B5E2486,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,6,2022-02,P_ABC,23,False,False
E67E785160FBF10951F465576177C93513DBD2FC111F924946718282C4909FA7,89ED8D7D3D14D0A27DCB238BC6F5109ACABB8397303EF0A4D995A5786C8A386D,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,12,2022-08,P0,24,False,False
A85A0B267B78B391E7E1B60BA0374D4B9A6C8A5D3E7F754148050574231C5401,BC2122CF4C9E39FF317638A113273A44D58171B0409124C65AFB0F00C0B951E3,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,12,2022-08,P_ABC,25,False,False
5026D30A1A0DFC201C3768F4CE9AF657B1E9B491D8DBBD58B26D18EE911CC6F9,89ED8D7D3D14D0A27DCB238BC6F5109ACABB8397303EF0A4D995A5786C8A386D,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,24,2023-08,P0,26,False,False
E280AF4ACC2EB3F95727AFD531201A0572F3C6A1F129A66A0730411EC4E0FB1B,6F9C8F18705512FCD239BA2489C999071266BFC4DCA98EEA3739F987A2E3118D,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,24,2023-08,P_ABC,27,False,False
E15F2943C8577144E06E8E9DC58A12440E1611B6A9B3F005289E2B85388D8533,89ED8D7D3D14D0A27DCB238BC6F5109ACABB8397303EF0A4D995A5786C8A386D,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,36,2024-08,P0,28,False,False
82897C817915E14C00709D66D123B458E1E180D37164ED5A02A703C248A38FF3,67FADB4AC3FF9BCB4E7356855D069D8223D3A0ED9EC7775513A38CDBE9FB0C92,0207d96f66d0b92b52abe33b524d18d63b04949fd4cd3f0a41ef28ee88c90919,14.768435975556036,36,2024-08,P_ABC,29,False,False
C313F77DDE27B30A19F3557C94CC8BDD6151ADA120E1345E665337E5186B3BAE,CF55A65F122FF156CEB00C12E7837206FE53BA7DE5B741B11560E7AC351F7BF3,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,0,2021-08,P0,30,True,True
D6A57DA6A6411AF80237A5091CF85317EF43419A3AAB9B04537E0AD29CE78DF0,905760DC6646E37469F7D7DF1E723FAE4C6C35313F5A65CAA596BB231AE5140E,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,0,2021-08,P_ABC,31,True,True
49FDB7E875EB05E63014F7D7C4F6F9AE40578AFD1C70160AC27DDD3095AEBF30,9011EB2D14F19797440ADBA6152F67286AD5526EE282EB77341F70915B92798C,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,6,2022-02,P0,32,True,True
C1F30D7AAE3942F7C5B7488AC04EB462A2442F0AEE0214130857DEBCB1CEAA65,D9C2C98E79CD7040D27D3764A79DF5D40DD6C31214917C7E1C8BE2DD830409AF,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,6,2022-02,P_ABC,33,True,True
88051772842C0F3FDFABD19BC241E8D473CEF1702690B9ED5115A7A8DDD01368,72123A3D025DDBC2E14076AB0AFCD9A8AC2671652AB1A8299E55B470661D0CF3,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,12,2022-08,P0,34,True,True
AB531BE71421A2A71A631B7508886BEFE2EE9100A2F8308EEDBDFD22220CA4AB,80F6E8DC713A3B81605B13EBF052B87FBA52A346E13ED05C2BB791DA3C9E0B80,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,12,2022-08,P_ABC,35,True,True
97F09A8E5A50BEACD2B147B38B24D3D9E42246694AE8D64A588E9DA4350F414C,72123A3D025DDBC2E14076AB0AFCD9A8AC2671652AB1A8299E55B470661D0CF3,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,24,2023-08,P0,36,True,True
42AEABC116DFA8D2FFA86EE539A8934E38E89289003A2243863ED376A769DA79,D19269CFAD26D13D63D8175F073FCE1D3C3ADDEE894697E7FC6D98B053FC9A7F,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,24,2023-08,P_ABC,37,True,True
8E4AD69A4B285C751E7CF795BBFE5E9BDEE49ACEF02838958FAC6F3BC633A1FA,72123A3D025DDBC2E14076AB0AFCD9A8AC2671652AB1A8299E55B470661D0CF3,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,36,2024-08,P0,38,True,True
358C4B47F13AF082C9487A41AC0F2D85CE0031078F1CDE5E803C2E6453646B6B,60C7B2E8EDBEF960E2E6F6B7B31223C0250E68370454A0A5C14E1700224BA5C7,028ab16eb89ab5d75be10d5ac779fe151a996ce27b2bf8c7c1e46393f5272146,6.70930974703116,36,2024-08,P_ABC,39,True,True
B4952080E895B264992493062A0DF40408C2D6E239C7B654413764FE8007C3D9,402407CA56629698AB91A738C56DE6B8BA458908903AF5694A6C02FBC0834CA4,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,0,2021-08,P0,40,False,False
662452E4F472F588EAB8D7D55283ED5DBD022EFBE3D97D0EDE8A3AABE35C3D53,80458CA547ADAA8E86DD266E61D54247C2B57126A29651B7C5428EAA067C16C9,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,0,2021-08,P_ABC,41,False,False
69DA9C5217BFCAA4440B019D260D5062E17D3310366E4D71032825A6C3041248,0AC49B50C240B56F54A8D2B60C7FC9C6E56E2A2C04FDBABBC9DADF0C2808AD77,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,6,2022-02,P0,42,False,False
62DAD6917BFFFBF9FE87F09802B3D9C944EA5A8FE84F54DC40129B25431AAB43,B4C03F14720DD9CB45B69C4347066B2E0C96F7E7751547E38E938F2850A0370B,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,6,2022-02,P_ABC,43,False,False
4CF28D0D604440B4759D4A69B2023A4A5376E77A525EB09B5D36D1BEA1305032,9AEE7185A9B8F2C68408FD65592BF5C31C6DBDB53BE82CADE2A815DD0217F82C,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,12,2022-08,P0,44,False,False
89733E0ED81897DE692BDC9136137BB2BF1AB3DFAF6228711ABE57FFD8068EDD,4A9FA72C4E87C22FE14EA45CCE16BE3E19AE813F161D9903003304852C9612C3,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,12,2022-08,P_ABC,45,False,False
B1D7A8E0BC44CFF96219FFE1B3CD786DE181624181CF009B3CD793E265D00A7F,9AEE7185A9B8F2C68408FD65592BF5C31C6DBDB53BE82CADE2A815DD0217F82C,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,24,2023-08,P0,46,False,False
8A485CC0BE6C5AD7929DE77AD526E6AE9382AA96BF0FD5308DDB312C1D7F918D,F05979D68C3C64D70EEF74F5DE14EB2BC3E24E3DCCF0ECAB7E1B56677BAFC230,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,24,2023-08,P_ABC,47,False,False
0A37966F057CFD2DB79B08FD841BE95ADD2F0593BD5B1D2F6A97C4926C45D6B9,9AEE7185A9B8F2C68408FD65592BF5C31C6DBDB53BE82CADE2A815DD0217F82C,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,36,2024-08,P0,48,False,False
75B6DB300DE0EFBBBE5094BFC6CDF9D743BE707CB270501C086EC137FB243234,7F0255E037A5D24AE22C353414D2E321698DD6CE9A2BF59E0B70D083ACC8785A,0770e48993209b880880c6c8fe4a894776f68de61d00f7fd384d99b8ff42c93b,17.398777306957673,36,2024-08,P_ABC,49,False,False
14C0B812BCA522436C35446051EC749C05497BFECB1CEFA9B2FBAF7F4D9407DB,AE099A8125216A2A22CFA8F773AC706754CCE77F22EDF74D1C7E7CA37934A52A,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,0,2021-08,P0,50,False,False
D32290BE7FAD44FC51C768A7D998DC68BBB7739378C5FE0C6B269E672CBC3D5C,04F72AA12ED2C5F253C8A6B8FC5FA395CE3C113019DA26549D2CACBE14D3BAEC,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,0,2021-08,P_ABC,51,False,False
E96C473F5CB2AB946BFEF7BCB53BD0A8EA91A0504DAB9A4C1AC24A5D90C3E09F,35BB1562EFEB9B6A36A6800DDB972E2ECCCE95C814C3119B16EC7F45CB5B3468,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,6,2022-02,P0,52,False,False
B4B28D6B32204A5BE18AE6BE917A358FBAD0FFBA97B1E360AF2736CC17D52224,C88AC7B0063BF1BCEC977B0AC094697639D7F864257A939EBA9DEBC233009CA4,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,6,2022-02,P_ABC,53,False,False
5E0B227E7CA370D8EF9B6AA9CC4428BD09AA2F1E72E92023B05BD77CC2ECFF2B,FFB9DFD8A68E460D2D57276E99B0F863C62F49462473AA3708D2602227B1F864,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,12,2022-08,P0,54,False,False
756B75DB6234F4CC627809A05BCCBAB7FCEB424C56E47499DFFDD40EC3C0B23E,CDF8DACD03519395A454F7EA60AC347FACF52D8AE716997A9DE85FE164EF72FD,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,12,2022-08,P_ABC,55,False,False
5962409DCC53C2C9F5200EF9679F1DCDC7FA454E68C1552594580AE61C0D8D27,FFB9DFD8A68E460D2D57276E99B0F863C62F49462473AA3708D2602227B1F864,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,24,2023-08,P0,56,False,False
9229819458987EAAC8DDE19C4668A2756ABFBECC18F38423E2C0ED903A2263C3,9C5C6AC718C43EFB563ED46809F39D86EEC753EA726E6DCA630A71EE32F4F594,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,24,2023-08,P_ABC,57,False,False
1509BCCDBF28D51FC93F0E1E1D04AEBE8683A87073E2547BE119D429546CF3E5,FFB9DFD8A68E460D2D57276E99B0F863C62F49462473AA3708D2602227B1F864,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,36,2024-08,P0,58,False,False
FD0E7BF09AAFE9B014404E6F60283929550079DA0AA3CA64888C1BF675CC4586,4E353C9AD41CC307139D45E4100315C33A7C24D8503CBEC5C59E707539DDA6EB,07895e57be37f6fb7497f18d7d9426c58d54c0122e7879f2f3fa0ba2f8748577,5.531713262512839,36,2024-08,P_ABC,59,False,False
18292906AE14581560A80C53E9C4CF9FBBE689EBEDE0FF0DB1E99F2759751180,BE0C0E4D5EB0DD4B557EE4ACBE88BD47AC8DA68EAB2AA2D50FA6E9EBA23753A6,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,0,2021-08,P0,60,False,False
2CD1E8E3FCDC9DBD45E266EC9ED6AFDBADEA1C3FA7FC04577FB3A61F460EE3CF,FE833BE14B89ADF0D8A9006068143C8136D72873F05399CB90C113EF7F851DDF,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,0,2021-08,P_ABC,61,False,False
E00E8FCCFA817EF41E68BBB930BD1624FE562F60CC1F40182FC8B745482672EE,B6B3A284013DC54E98B02B2CCEAC4998931608A96D73E97EE0C8B2F9F441F312,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,6,2022-02,P0,62,False,False
DBCE47456D0E2DFE52F5C9AF83147DB89E9221533C96EE554CF9CC3AE02D0FB4,8DD71C696DB577FF5D91AA4BFA14CC96F34A3B907E81A18E7929CBE48E87643A,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,6,2022-02,P_ABC,63,False,False
72DD699CC0AA427F5CC1A38B51882216267D152402E1D244CF78B05CB0191FF4,F24951B5BE99841A018FCF71AB22074C3C3D196784319566B1AC2032ED9E1B9B,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,12,2022-08,P0,64,False,False
F91B5E59C0800F1E0C3DF3F90AB970C5EAD68E33C0FB5F9358F7A7542E179E32,7238D60A00CCF0D9C2F026E19A14BC55A3C5669D4A1B41D6435B745D8B5031C5,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,12,2022-08,P_ABC,65,False,False
E85EE3379D3FA57E74A06138853DDFBB4F46CC9B89E03E93745A9B274E484E47,F24951B5BE99841A018FCF71AB22074C3C3D196784319566B1AC2032ED9E1B9B,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,24,2023-08,P0,66,False,False
F9F45C4E0AE435B35AD1591BEFBA0C06CA4B62681171A046CE90FFEA8BA312AB,0DB180A475CB9D6FF8243E2BCEFBDDE412D2D5EC747E01AA4207EBEE6EE9EFA5,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,24,2023-08,P_ABC,67,False,False
251C9993D9513EB61E74B96E17FEE24F44F812B0C43B752A43C8C54F78252AEE,F24951B5BE99841A018FCF71AB22074C3C3D196784319566B1AC2032ED9E1B9B,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,36,2024-08,P0,68,False,False
5D5DF8C7E3AB8C0EE7E396635882D16BF7D2D10CCA551EED366ED5F7CB69D23B,773420984AD1B405B620127F412223C83927D641552A31ED0F0BC1593202F7C7,095f5689febd0a7455af936a802de4ecfcbe8decf24cfea7a09b124b351eb155,11.017775719326456,36,2024-08,P_ABC,69,False,False
ADEF12315F663504FF16E0FB7E6520727E26E92F955ED5CF39F97B750CF45F4F,17AE5813B4FB02719E4C8DD7B669257A02B9E57F0DA125DDEFF7BA849BDAD0A2,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,0,2021-08,P0,70,False,True
D8FFD39B195A6C5F27CF2980BE0B2574BC3FE2747F1FB5164457C08EAC57ABD3,C0726979B5A244DF4B38313E99F9CC0F3F84911D2ED2FF725A5424A90E0E6B6B,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,0,2021-08,P_ABC,71,False,True
3CCAE0AA7229AFFE1250E5661CCC8F654DCAB6B036001F0F40839E3D143A234B,B11EEBE8F7A008069667D5AECC98A2D63C31C0430DBEEF9DD2E93D1846D3F0C7,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,6,2022-02,P0,72,False,True
C0307EAF39CF899C1E3C00D8117C2104506AEACDE84672E13673C6474FF3AE68,C87C2535ABC17D3EB6CE8823153572493C56BF6045FEB6EAFB9CB09089DC7E4C,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,6,2022-02,P_ABC,73,False,True
26B74039F45114F076D2BCFEABAA1C7243DB6DD863BAF21135E6D4F43756295B,75D7A455C85F6E764CC0F22AD7634659471E2B57E4503CD1A7A6E0E83BA64B27,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,12,2022-08,P0,74,False,True
5BC229DBBBA4138A8137617E21E5134C71C65EA42A57A94C7CC40AD972574246,4F553EE45A1253FF1FA263348B7E78F52C23CE8F3CBAFC27046A64432C2A12DC,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,12,2022-08,P_ABC,75,False,True
FD9A7D62BF8E3F205A8F2821835F063B59413F6980CCAA6F20346F8950443D8F,75D7A455C85F6E764CC0F22AD7634659471E2B57E4503CD1A7A6E0E83BA64B27,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,24,2023-08,P0,76,False,True
6F65BD1B5117746F02B014459C29CBE00FC116E5814FAC54040973C47EFB2B8E,AD69456F5F2463A12483743EC2EEE3BEC78D8C9B30C31A9EF13EC431EBA78F9D,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,24,2023-08,P_ABC,77,False,True
7AFA406258127FB01A0DFFD7C96CD5CC12B8BCB3954465FEFD53B19AD4613998,75D7A455C85F6E764CC0F22AD7634659471E2B57E4503CD1A7A6E0E83BA64B27,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,36,2024-08,P0,78,False,True
FE6BAE654C4DCD0DB7AE0723924B176EFD377CA6D9FB2FB2A5188266B0B86AD8,07B1A2DCEAC7512B0F066F2F6053F28741C17E35519CB7A8920B1573FB8E3720,1531987208c0260f9c3aa61863be53305410b5c152f70de8f96959d86255a462,10.742517479611204,36,2024-08,P_ABC,79,False,True
71B5C32D995B08C3868081A7F17921C7AB714C90569237C9D6A3DB84E673CA9C,108C340C5989450B982181F99764DDE66C1FD24B2C0A44F6A4B55E74A447639E,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,0,2021-08,P0,80,False,False
2A7A3BACD21436CAF0844806EFBEDB58A8A924A6A9457654093A4C47C63A81EF,AFF265872266D3C8BC74905BB53589B1F518F96902316EB2723282CA3192BC0D,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,0,2021-08,P_ABC,81,False,False
34FB29E0C90B4E5C73D3527520228C814F76CB373B4AAC626EB2B86BFA8EA5FD,CE857F31235D504DCF4B7FC844515358021B37247E77B5C6B09E8A5EA09B20DC,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,6,2022-02,P0,82,False,False
8A46670143465CED27C3D1FA11754624EBFF9F0CF17C2B8E848E730F09A2DC22,446B7BBC1B213B6048B360DAA5C51433A19E67534B4150F80D25DBC9B7A62206,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,6,2022-02,P_ABC,83,False,False
7C24B7150E82987E4A1B6C10F32426EAF4A5D58043D11CF54DA88F0FCA48CA55,956C25F911D364300DDFC391A9F4483B8F6D29E623E70B90CA3BD3F2D22DAE65,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,12,2022-08,P0,84,False,False
FF9C20818B86CB5E87DEB0784073D7AB62DCA061A58682A287B989122FB56DC4,4AC11E1303931051E585EED3C46B287300D2887A0115F386FB948C7753C4F385,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,12,2022-08,P_ABC,85,False,False
4E2DE4AA8D4BE8F279C952E538E1CFC71538F40FF3109F6DC5E65EFB8A7CCE5E,956C25F911D364300DDFC391A9F4483B8F6D29E623E70B90CA3BD3F2D22DAE65,16b480f3614ed066e3a78818a7d554d8513fc67b8bf0e4838a7f5bd71a4eba28,6.445823893603163,24,2023-08,P0,86,False,False
